0.55 21 67 0 11 1056 0 0.932468 0.35 0.65625 0.238636 0.238636 0.0103093
0.57 21 67 0 11 1056 0 0.932468 0.35 0.65625 0.238636 0.238636 0.0103093
0.59 21 67 0 11 1056 0 0.932468 0.35 0.65625 0.238636 0.238636 0.0103093
0.61 21 67 0 11 1056 0 0.932468 0.35 0.65625 0.238636 0.238636 0.0103093
0.63 20 68 0 11 1056 0 0.931602 0.336134 0.645161 0.227273 0.227273 0.0103093
0.65 20 68 0 11 1056 0 0.931602 0.336134 0.645161 0.227273 0.227273 0.0103093
0.67 20 68 0 11 1056 0 0.931602 0.336134 0.645161 0.227273 0.227273 0.0103093
0.69 19 69 0 10 1057 0 0.931602 0.324786 0.655172 0.215909 0.215909 0.00937207
0.71 18 70 0 10 1057 0 0.930736 0.310345 0.642857 0.204545 0.204545 0.00937207
0.73 18 70 0 10 1057 0 0.930736 0.310345 0.642857 0.204545 0.204545 0.00937207
0.75 18 70 0 10 1057 0 0.930736 0.310345 0.642857 0.204545 0.204545 0.00937207
0.77 18 70 0 10 1057 0 0.930736 0.310345 0.642857 0.204545 0.204545 0.00937207
0.789999 18 70 0 10 1057 0 0.930736 0.310345 0.642857 0.204545 0.204545 0.00937207
0.809999 18 70 0 10 1057 0 0.930736 0.310345 0.642857 0.204545 0.204545 0.00937207
0.829999 17 71 0 9 1058 0 0.930736 0.298246 0.653846 0.193182 0.193182 0.00843486
0.849999 16 72 0 9 1058 0 0.92987 0.283186 0.64 0.181818 0.181818 0.00843486
0.869999 16 72 0 9 1058 0 0.92987 0.283186 0.64 0.181818 0.181818 0.00843486
0.889999 15 73 0 9 1058 0 0.929004 0.267857 0.625 0.170455 0.170455 0.00843486
0.909999 15 73 0 9 1058 0 0.929004 0.267857 0.625 0.170455 0.170455 0.00843486
0.929999 14 74 0 7 1060 0 0.92987 0.256881 0.666667 0.159091 0.159091 0.00656045
0.949999 14 74 0 7 1060 0 0.92987 0.256881 0.666667 0.159091 0.159091 0.00656045
0.969999 13 75 0 7 1060 0 0.929004 0.240741 0.65 0.147727 0.147727 0.00656045
0.989999 13 75 0 7 1060 0 0.929004 0.240741 0.65 0.147727 0.147727 0.00656045
